Code;Code_source;Année;Date;Nom_espèce_source;Nom_RefTax_MNHN;Pays;Region;Ville;Quartier/lieux dit;UTM;UTM1;UTM10;Latitude;Longitude;Altitude;Mode_lecture;Précision;Précision;Type_acquisition ;nom_Observateur;orga_Observateur;Nom_bdd;Auteur;Année_publication;Titre_publication;Nom_revue;confidentialité;nom_fournisseur;organisation;Indigénat_population;Nombre_individus;Surface_patch;abondance_rareté;Description;Corinne;Direct_hab;Ordre;Association;Remarque;Remarque
1035;278490;2006;20060907;Convolvulus lanuginosus;;Spain;VALENCIA;Serra;Pico Cierro;30SYJ29;30SYJ2098;;39,70352;-0,4339;;inconnu;lieux dit;1000;import BDD internet;S. Fos Martín,V. Deltoro Torró;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;duplicata point précis Valence, Visto vivo, 
1036;278492;2006;20060907;Convolvulus lanuginosus;;Spain;VALENCIA;Serra;Pico de rebalsadores;30SYJ19;30SYJ1798;;39,70429;-0,46886;;inconnu;lieux dit;1000;import BDD internet;S. Fos Martín,V. Deltoro Torró;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;duplicata point précis Valence, Visto vivo, 
1037;899520;1985;19850427;Convolvulus lanuginosus;;Spain;VALENCIA;Gátova;Barranco de Pedralvilla;30SYJ19;30SYJ1598;;39,70479;-0,49216;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1038;873333;1985;19850427;Convolvulus lanuginosus;;Spain;VALENCIA;Olocau;Barranco de Pedralvilla;30SYJ19;30SYJ1498;;39,70505;-0,50382;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1039;860552;2008;20080106;Convolvulus lanuginosus;;Spain;VALENCIA;Olocau;Barranco de Olocau;30SYJ19;30SYJ1198;;39,70579;-0,53878;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1040;774665;2010;20100316;Convolvulus lanuginosus;;Spain;VALENCIA;Olocau;Garroferal Cremat;30SYJ09;30SYJ0998;;39,70628;-0,56209;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1041;788951;2010;20100316;Convolvulus lanuginosus;;Spain;VALENCIA;Marines;Barranco de Las Cuevas;30SYJ09;30SYJ0898;;39,70653;-0,57374;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1042;786982;2010;20100310;Convolvulus lanuginosus;;Spain;VALENCIA;Llíria;Cañada de Cansalá;30SYJ09;30SYJ0398;;39,70773;-0,63202;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1043;933593;2010;20100410;Convolvulus lanuginosus;;Spain;VALENCIA;Estivella;Barranco del Gabino;30SYJ29;30SYJ2299;;39,712;-0,41025;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1044;916836;2010;20100410;Convolvulus lanuginosus;;Spain;VALENCIA;Serra;L'Oronet;30SYJ29;30SYJ2199;;39,71226;-0,42191;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1045;895669;2010;20100410;Convolvulus lanuginosus;;Spain;VALENCIA;Serra;Barranco del Banyet;30SYJ29;30SYJ2099;;39,71252;-0,43356;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1046;278494;2006;20060907;Convolvulus lanuginosus;;Spain;VALENCIA;Serra;;30SYJ19;30SYJ1899;;39,71303;-0,45687;;inconnu;lieux dit;1000;import BDD internet;S. Fos Martín,V. Deltoro Torró;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;duplicata point précis Valence, Visto vivo, 
1047;860554;2008;20080106;Convolvulus lanuginosus;;Spain;VALENCIA;Olocau;Barranco de Olocau;30SYJ19;30SYJ1199;;39,71479;-0,53846;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1048;788959;2010;20100316;Convolvulus lanuginosus;;Spain;VALENCIA;Marines;Barranco de Las Cuevas;30SYJ09;30SYJ0999;;39,71529;-0,56177;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1049;742865;2001;20010128;Convolvulus lanuginosus;;Spain;VALENCIA;Llíria;Cañada de Cansalá;30SYJ09;30SYJ0399;;39,71673;-0,63171;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1050;746050;2010;20100310;Convolvulus lanuginosus;;Spain;VALENCIA;Llíria;Masía de Carreras;30SYJ09;30SYJ0299;;39,71697;-0,64337;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1051;895685;2010;20100410;Convolvulus lanuginosus;;Spain;VALENCIA;Estivella;Barranco del Banyet;30SYK20;30SYK2200;;39,721;-0,40992;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1052;895684;2010;20100410;Convolvulus lanuginosus;;Spain;VALENCIA;Torres Torres;Barranco del Banyet;30SYK20;30SYK2100;;39,72126;-0,42157;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1053;965102;2008;20080106;Convolvulus lanuginosus;;Spain;VALENCIA;Marines;Barranco de la Hoya;30SYK10;30SYK1200;;39,72355;-0,52648;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1054;860560;2008;20080106;Convolvulus lanuginosus;;Spain;VALENCIA;Marines;Barranco de Olocau;30SYK10;30SYK1100;;39,7238;-0,53814;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1055;788966;2010;20100316;Convolvulus lanuginosus;;Spain;VALENCIA;Marines;Barranco de Las Cuevas;30SYK10;30SYK1000;;39,72404;-0,5498;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1056;788963;2010;20100316;Convolvulus lanuginosus;;Spain;VALENCIA;Marines;Barranco de Las Cuevas;30SYK00;30SYK0900;;39,72429;-0,56145;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1057;772680;2001;20010128;Convolvulus lanuginosus;;Spain;VALENCIA;Llíria;Mas de Blai;30SYK00;30SYK0400;;39,7255;-0,61974;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1058;461574;2008;20080601;Convolvulus lanuginosus;;Spain;VALENCIA;Benagéber;Embalse de Benagéber;30SXJ69;30SXJ6299;;39,72551;-1,10976;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1059;731382;2008;20080601;Convolvulus lanuginosus;;Spain;VALENCIA;Benagéber;Embalse de Benagéber;30SXJ69;30SXJ6199;;39,7257;-1,12142;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1060;973667;2001;20010128;Convolvulus lanuginosus;;Spain;VALENCIA;Llíria;Mas del Flare;30SYK00;30SYK0300;;39,72574;-0,6314;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1061;856750;2009;20090308;Convolvulus lanuginosus;;Spain;VALENCIA;Llíria;Monte Sebastiana;30SYK00;30SYK0000;;39,72645;-0,66638;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1062;740718;2009;20090308;Convolvulus lanuginosus;;Spain;VALENCIA;Llíria;La Fardeta;30SXK90;30SXK9900;;39,72668;-0,67804;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1063;576444;2009;20090308;Convolvulus lanuginosus;;Spain;VALENCIA;Llíria;Cañada del Conde;30SXK90;30SXK9800;;39,72691;-0,6897;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1064;900195;2010;20100410;Convolvulus lanuginosus;;Spain;VALENCIA;Torres Torres;L'Atochar;30SYK20;30SYK2301;;39,72974;-0,39792;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1065;895689;2010;20100410;Convolvulus lanuginosus;;Spain;VALENCIA;Algimia de Alfara;Barranco del Banyet;30SYK20;30SYK2201;;39,73001;-0,40958;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1066;928793;2008;20080106;Convolvulus lanuginosus;;Spain;VALENCIA;Marines;Barranco de Gátova;30SYK10;30SYK1101;;39,7328;-0,53782;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1067;779112;2001;20010128;Convolvulus lanuginosus;;Spain;VALENCIA;Llíria;Masía del Perols;30SYK00;30SYK0401;;39,7345;-0,61943;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1068;731385;2008;20080601;Convolvulus lanuginosus;;Spain;VALENCIA;Benagéber;Fuente de Muñoz;30SXK60;30SXK6100;;39,7347;-1,12118;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1069;780149;2001;20010128;Convolvulus lanuginosus;;Spain;VALENCIA;Llíria;Masía del Ratero;30SYK00;30SYK0301;;39,73474;-0,63109;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1070;567129;2008;20080601;Convolvulus lanuginosus;;Spain;VALENCIA;Benagéber;Embalse de Benagéber;30SXK60;30SXK6000;;39,73489;-1,13284;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1071;941038;2009;20090308;Convolvulus lanuginosus;;Spain;VALENCIA;Llíria;Los Mayos;30SYK00;30SYK0101;;39,73521;-0,65442;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1072;732357;2009;20090308;Convolvulus lanuginosus;;Spain;VALENCIA;Llíria;Barranc del Cerro Pital;30SXK90;30SXK9901;;39,73568;-0,67774;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1073;580981;2009;20090308;Convolvulus lanuginosus;;Spain;VALENCIA;Llíria;Monte la Tabarra;30SXK90;30SXK9801;;39,73592;-0,6894;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1074;585768;2009;20090317;Convolvulus lanuginosus;;Spain;VALENCIA;Llíria;Masía de Barrales;30SXK90;30SXK9301;;39,73706;-0,7477;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1075;567883;2008;20080601;Convolvulus lanuginosus;;Spain;VALENCIA;Benagéber;El Algezar;30SXK60;30SXK6101;;39,74371;-1,12093;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1076;567332;2008;20080601;Convolvulus lanuginosus;;Spain;VALENCIA;Benagéber;Embalse de Benagéber;30SXK60;30SXK6001;;39,74389;-1,1326;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1077;541108;2001;20010128;Convolvulus lanuginosus;;Spain;VALENCIA;Llíria;Umbría Negra;30SXK90;30SXK9902;;39,74469;-0,67743;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1078;581103;2009;20090308;Convolvulus lanuginosus;;Spain;VALENCIA;Llíria;Monte las Yácubas;30SXK90;30SXK9702;;39,74515;-0,70076;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1079;581423;2009;20090308;Convolvulus lanuginosus;;Spain;VALENCIA;Llíria;Navajo Oscuro;30SXK90;30SXK9602;;39,74538;-0,71242;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1080;839640;2010;20100410;Convolvulus lanuginosus;;Spain;VALENCIA;Algimia de Alfara;Monte Picayo;30SYK20;30SYK2503;;39,74722;-0,37392;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1081;839582;2010;20100410;Convolvulus lanuginosus;;Spain;VALENCIA;Algimia de Alfara;Monte Picayo;30SYK20;30SYK2403;;39,74748;-0,38558;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1082;582647;2009;20090608;Convolvulus lanuginosus;;Spain;VALENCIA;Higueruelas;Barranco del Villar;30SXK80;30SXK8502;;39,74784;-0,84072;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1083;755449;1996;19960319;Convolvulus lanuginosus;;Spain;CASTELLON;Almenara;;30SYK30;30SYK3804;;39,75269;-0,222;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1084;755427;1996;19960319;Convolvulus lanuginosus;;Spain;CASTELLON;Almenara;;30SYK30;30SYK3604;;39,75325;-0,24532;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1085;901255;1996;19960319;Convolvulus lanuginosus;;Spain;VALENCIA;Quart de les Valls;Barranco El Arquet;30SYK30;30SYK3204;;39,75434;-0,29196;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1086;949012;1996;19960319;Convolvulus lanuginosus;;Spain;VALENCIA;Sagunt;La Catalana;30SYK30;30SYK3104;;39,75462;-0,30362;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1087;839623;2010;20100410;Convolvulus lanuginosus;;Spain;VALENCIA;Alfara de La Baronia;Monte Picayo;30SYK20;30SYK2404;;39,75648;-0,38524;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1088;732362;2009;20090608;Convolvulus lanuginosus;;Spain;VALENCIA;Higueruelas;Fuente de la Ren;30SXK80;30SXK8503;;39,75684;-0,84044;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1089;581555;2009;20090608;Convolvulus lanuginosus;;Spain;VALENCIA;Higueruelas;Partida del Plano;30SXK80;30SXK8403;;39,75706;-0,8521;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1090;715800;1991;19910624;Convolvulus lanuginosus;;Spain;VALENCIA;Calles;Alto del Rodeno;30SXK70;30SXK7803;;39,75833;-0,9221;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1091;936806;2005;20050306;Convolvulus lanuginosus;;Spain;CASTELLON;Almenara;Salto del Caballo;30SYK30;30SYK3305;;39,76307;-0,27994;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1092;936802;2005;20050306;Convolvulus lanuginosus;;Spain;VALENCIA;Sagunt;Salto del Caballo;30SYK30;30SYK3205;;39,76334;-0,2916;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1093;901253;1996;19960319;Convolvulus lanuginosus;;Spain;VALENCIA;Sagunt;Barranco El Arquet;30SYK30;30SYK3105;;39,76362;-0,30326;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1094;537700;2000;20001119;Convolvulus lanuginosus;;Spain;VALENCIA;Llíria;Collado de la Losa;30SXK90;30SXK9304;;39,76407;-0,74682;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1095;890226;2010;20100410;Convolvulus lanuginosus;;Spain;CASTELLON;Segorbe;Pic Castellet;30SYK20;30SYK2305;;39,76575;-0,39657;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1096;590170;2009;20090608;Convolvulus lanuginosus;;Spain;VALENCIA;Andilla;Rincón del Gato;30SXK80;30SXK8504;;39,76585;-0,84015;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1097;830380;1996;19960913;Convolvulus lanuginosus;;Spain;CASTELLON;La Vall d'Uixó;Monte La Rodana;30SYK30;30SYK3406;;39,7718;-0,26792;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1098;845415;1996;19960913;Convolvulus lanuginosus;;Spain;CASTELLON;La Vall d'Uixó;Monte Piñal;30SYK30;30SYK3306;;39,77207;-0,27959;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1099;845411;1996;19960913;Convolvulus lanuginosus;;Spain;VALENCIA;Sagunt;Monte Piñal;30SYK30;30SYK3206;;39,77234;-0,29125;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1100;1109940;2011;20110607;Convolvulus lanuginosus;;Spain;VALENCIA;Sagunt;Monte Picayo;30SYK20;30SYK2906;;39,77316;-0,32624;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1101;890231;2010;20100410;Convolvulus lanuginosus;;Spain;CASTELLON;Segorbe;Pic Castellet;30SYK20;30SYK2306;;39,77475;-0,39623;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1102;832835;2010;20100410;Convolvulus lanuginosus;;Spain;CASTELLON;Segorbe;Cerro del Majadal;30SYK20;30SYK2206;;39,77501;-0,40789;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1103;1406280;2007;20070422;Convolvulus lanuginosus;;Spain;CASTELLON;Xilxes;;30SYK40;30SYK4007;;39,77913;-0,19758;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1104;902760;2007;20070422;Convolvulus lanuginosus;;Spain;CASTELLON;La Llosa;El Fondo;30SYK30;30SYK3907;;39,77941;-0,20925;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1105;799516;2007;20070422;Convolvulus lanuginosus;;Spain;CASTELLON;La Vall d'Uixó;Montaña Negra;30SYK30;30SYK3807;;39,77969;-0,22091;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1106;819823;2010;20100601;Convolvulus lanuginosus;;Spain;CASTELLON;Altura;Los Cubos;30SYK00;30SYK0206;;39,77999;-0,64122;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1107;819818;2010;20100601;Convolvulus lanuginosus;;Spain;VALENCIA;Alcublas;Los Cubos;30SYK00;30SYK0106;;39,78023;-0,65289;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1108;509281;1989;1989;Convolvulus lanuginosus;;Spain;VALENCIA;Alcublas;;30SYK00;30SYK0006;;39,78046;-0,66455;;inconnu;lieux dit;1000;import BDD internet;M. B. Crespo Villalba;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Bibliografia, hacia Cova Santa
1109;1101874;2011;20110607;Convolvulus lanuginosus;;Spain;VALENCIA;Sagunt;Barranco de la Fuente;30SYK30;30SYK3007;;39,78189;-0,31423;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1110;1101873;2011;20110607;Convolvulus lanuginosus;;Spain;VALENCIA;Sagunt;Barranco de la Fuente;30SYK20;30SYK2907;;39,78216;-0,32589;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1111;500333;1996;19960418;Convolvulus lanuginosus;;Spain;VALENCIA;Algar de Palancia;Els Planets;30SYK20;30SYK2507;;39,78322;-0,37255;;inconnu;lieux dit;1000;import BDD internet;J. Riera Vicent;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Herbario, 
1112;861238;2007;20071118;Convolvulus lanuginosus;;Spain;VALENCIA;Algar de Palancia;Valle del Palancia;30SYK20;30SYK2407;;39,78349;-0,38422;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1113;546427;2003;20030302;Convolvulus lanuginosus;;Spain;VALENCIA;Tuéjar;Barranco de Nieva;30SXK60;30SXK6706;;39,78758;-1,04967;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1114;581940;2009;20090627;Convolvulus lanuginosus;;Spain;VALENCIA;Tuéjar;Partida del Rincón;30SXK60;30SXK6606;;39,78777;-1,06134;;inconnu;lieux dit;1000;import BDD internet;C. Torres Gómez,S. Galindo Gimeno;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1115;581739;2009;20090627;Convolvulus lanuginosus;;Spain;VALENCIA;Tuéjar;Partida del Rincón;30SXK60;30SXK6506;;39,78797;-1,07302;;inconnu;lieux dit;1000;import BDD internet;C. Torres Gómez,S. Galindo Gimeno;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1116;895625;2007;20070422;Convolvulus lanuginosus;;Spain;CASTELLON;Xilxes;El Colmenar;30SYK30;30SYK3908;;39,78841;-0,20888;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1117;748000;2010;20100601;Convolvulus lanuginosus;;Spain;CASTELLON;Altura;Masía de Cucalón;30SYK00;30SYK0207;;39,78899;-0,64091;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1118;731380;2008;20080616;Convolvulus lanuginosus;;Spain;VALENCIA;Tuéjar;Barranco de Cangirón;30SXK50;30SXK5906;;39,78911;-1,14305;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
1119;935733;2010;20100601;Convolvulus lanuginosus;;Spain;VALENCIA;Alcublas;Barranco del Junco;30SYK00;30SYK0107;;39,78923;-0,65258;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
